Node ID,Distance,Conductance,Type,Name,Source Population,Release Probability
4,90.61400111749089,4.610639187136121e-08,dend,L5PCtemplate[0].dend[5](0.166667),exc_stim,0.6
5,98.48201047223684,2.37382815004467e-08,dend,L5PCtemplate[0].dend[58](0.14),exc_stim,0.6
5,113.74002608987998,2.928738523945343e-08,dend,L5PCtemplate[0].dend[27](0.346154),exc_stim,0.6
5,101.53046839460707,2.372105052565645e-08,dend,L5PCtemplate[0].dend[33](0.264706),exc_stim,0.6
5,70.38469050977113,1.258330441081948e-07,dend,L5PCtemplate[0].dend[48](0.5),exc_stim,0.6
5,56.7235494008531,3.538603711818335e-08,dend,L5PCtemplate[0].dend[60](0.205882),exc_stim,0.6
6,87.55772336935625,1.7397066193608708e-08,dend,L5PCtemplate[0].dend[30](0.3),exc_stim,0.6
6,73.78483825144616,6.247623592784238e-08,dend,L5PCtemplate[0].dend[26](0.5),exc_stim,0.6
6,121.90131216576502,1.557051527631758e-08,dend,L5PCtemplate[0].dend[2](0.467742),exc_stim,0.6
6,58.305709659741225,4.1161860349772776e-08,dend,L5PCtemplate[0].dend[2](0.0483871),exc_stim,0.6
6,112.52205686541761,1e-08,dend,L5PCtemplate[0].dend[28](0.128571),exc_stim,0.6
6,66.2878430044415,1.4474541475936436e-08,dend,L5PCtemplate[0].dend[60](0.323529),exc_stim,0.6
6,100.51880471318457,4.082730401903023e-08,dend,L5PCtemplate[0].dend[5](0.217949),exc_stim,0.6
6,105.47120651103141,5.900469319427981e-08,dend,L5PCtemplate[0].dend[5](0.24359),exc_stim,0.6
7,63.15924307395112,4.0125701944438803e-08,dend,L5PCtemplate[0].dend[9](0.5),exc_stim,0.6
7,63.54774683705176,3.301161412354502e-08,dend,L5PCtemplate[0].dend[54](0.0238095),exc_stim,0.6
7,105.47120651103141,2.9100593499987425e-08,dend,L5PCtemplate[0].dend[5](0.24359),exc_stim,0.6
7,98.48201047223684,1.3068046413004665e-08,dend,L5PCtemplate[0].dend[58](0.14),exc_stim,0.6
7,107.51486116026986,2.1890109347113362e-08,dend,L5PCtemplate[0].dend[28](0.1),exc_stim,0.6
7,54.32575188681271,2.610905775050761e-08,dend,L5PCtemplate[0].dend[45](0.0172414),exc_stim,0.6
7,92.38622512914618,7.327999796461263e-08,dend,L5PCtemplate[0].dend[30](0.5),exc_stim,0.6
8,136.57722043638591,4.511157658620729e-08,dend,L5PCtemplate[0].dend[2](0.564516),exc_stim,0.6
8,100.1256616865622,1.0769426125606055e-08,dend,L5PCtemplate[0].dend[39](0.921053),exc_stim,0.6
9,119.01788162268603,4.451634791612582e-08,dend,L5PCtemplate[0].dend[27](0.423077),exc_stim,0.6
9,95.56640291533773,2.7485459508603536e-08,dend,L5PCtemplate[0].dend[5](0.192308),exc_stim,0.6
9,98.69918928736307,2.2538387575282028e-08,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.6
9,107.51486116026986,5.413092287031067e-08,dend,L5PCtemplate[0].dend[28](0.1),exc_stim,0.6
9,87.6214090235077,7.198987575751696e-08,dend,L5PCtemplate[0].dend[6](0.388889),exc_stim,0.6
9,134.4058737821142,6.727044829417848e-08,dend,L5PCtemplate[0].dend[66](0.388889),exc_stim,0.6
10,139.5068287099358,2.018352589448531e-08,dend,L5PCtemplate[0].dend[66](0.425926),exc_stim,0.6
10,128.15275218550659,2.8940588369645855e-08,dend,L5PCtemplate[0].dend[24](0.833333),exc_stim,0.6
10,115.84874519886883,4.47341943664806e-08,dend,L5PCtemplate[0].dend[41](0.214286),exc_stim,0.6
10,77.74791383605638,6.93259392127477e-08,dend,L5PCtemplate[0].dend[6](0.314815),exc_stim,0.6
10,102.50766545512208,2.5782064020311032e-08,dend,L5PCtemplate[0].dend[28](0.0714286),exc_stim,0.6
11,107.51486116026986,3.147694885135986e-08,dend,L5PCtemplate[0].dend[28](0.1),exc_stim,0.6
11,93.59823435954148,1.6831288096404353e-08,dend,L5PCtemplate[0].dend[66](0.0925926),exc_stim,0.6
12,50.49431150301488,1.583354969211956e-08,dend,L5PCtemplate[0].dend[53](0.5),exc_stim,0.6
12,82.68466142978204,6.205206272811935e-08,dend,L5PCtemplate[0].dend[6](0.351852),exc_stim,0.6
13,99.69599596765201,8.980795820431182e-08,dend,L5PCtemplate[0].dend[44](0.558824),exc_stim,0.6
13,124.20396392647102,3.400580752605661e-08,dend,L5PCtemplate[0].dend[66](0.314815),exc_stim,0.6
13,62.22085716423089,7.06578698029458e-08,dend,L5PCtemplate[0].dend[10](0.1),exc_stim,0.6
13,92.38622512914618,4.5667647045205446e-08,dend,L5PCtemplate[0].dend[30](0.5),exc_stim,0.6
13,59.35347155631073,2.303106568801079e-08,dend,L5PCtemplate[0].dend[44](0.0882353),exc_stim,0.6
13,72.81116624233073,4.5660182188429307e-08,dend,L5PCtemplate[0].dend[6](0.277778),exc_stim,0.6
13,103.18431502426786,1.016246988882578e-07,dend,L5PCtemplate[0].dend[27](0.192308),exc_stim,0.6
13,71.0699898062357,3.485284527285254e-08,dend,L5PCtemplate[0].dend[60](0.382353),exc_stim,0.6
14,62.55939761839209,1.034799797943034e-07,dend,L5PCtemplate[0].dend[55](0.5),exc_stim,0.6
14,139.35846725510103,1e-08,dend,L5PCtemplate[0].dend[40](0.342105),exc_stim,0.6
14,103.47709423193744,6.244895184586345e-08,dend,L5PCtemplate[0].dend[58](0.18),exc_stim,0.6
14,118.58250699126965,3.788982683906879e-08,dend,L5PCtemplate[0].dend[24](0.166667),exc_stim,0.6
14,92.1013583213023,2.914210350361972e-08,dend,L5PCtemplate[0].dend[33](0.147059),exc_stim,0.6
15,51.54823346715636,3.801146226168629e-08,dend,L5PCtemplate[0].dend[48](0.136364),exc_stim,0.6
15,82.67224824799756,1e-08,dend,L5PCtemplate[0].dend[33](0.0294118),exc_stim,0.6
15,103.81154317078239,3.075732973327736e-08,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,0.6
15,93.48692671253623,4.552740131940936e-08,dend,L5PCtemplate[0].dend[58](0.1),exc_stim,0.6
15,90.61400111749089,9.755268064023313e-08,dend,L5PCtemplate[0].dend[5](0.166667),exc_stim,0.6
15,139.5068287099358,2.510571845723068e-08,dend,L5PCtemplate[0].dend[66](0.425926),exc_stim,0.6
15,56.7235494008531,2.060961116926626e-08,dend,L5PCtemplate[0].dend[60](0.205882),exc_stim,0.6
16,118.58250699126965,2.5389198349216696e-08,dend,L5PCtemplate[0].dend[24](0.166667),exc_stim,0.6
16,104.73881151906967,6.654808367881464e-08,dend,L5PCtemplate[0].dend[44](0.617647),exc_stim,0.6
16,100.51880471318457,4.4657841988574324e-08,dend,L5PCtemplate[0].dend[5](0.217949),exc_stim,0.6
16,75.75679572395036,2.4910340607489547e-08,dend,L5PCtemplate[0].dend[5](0.0897436),exc_stim,0.6
16,121.90131216576502,5.06273660660913e-08,dend,L5PCtemplate[0].dend[2](0.467742),exc_stim,0.6
16,110.95957846791184,3.8149128205844975e-08,dend,L5PCtemplate[0].dend[33](0.382353),exc_stim,0.6
16,93.59823435954148,6.9001440016865e-08,dend,L5PCtemplate[0].dend[66](0.0925926),exc_stim,0.6
17,87.6214090235077,2.215652465157768e-08,dend,L5PCtemplate[0].dend[6](0.388889),exc_stim,0.6
17,126.69388733406447,2.8579797404408783e-08,dend,L5PCtemplate[0].dend[41](0.5),exc_stim,0.6
17,126.79328158930532,2.7354467468942392e-08,dend,L5PCtemplate[0].dend[2](0.5),exc_stim,0.6
18,124.75373864388767,1.3202076415258232e-08,dend,L5PCtemplate[0].dend[40](0.184211),exc_stim,0.6
18,66.91099239677285,4.367791111556935e-08,dend,L5PCtemplate[0].dend[10](0.166667),exc_stim,0.6
18,63.54774683705176,4.264883549421581e-08,dend,L5PCtemplate[0].dend[54](0.0238095),exc_stim,0.6
18,98.69918928736307,3.583667069157732e-08,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.6
18,69.43910265914604,3.044697580670764e-08,dend,L5PCtemplate[0].dend[44](0.205882),exc_stim,0.6
18,121.27131626646666,1.364140830333258e-08,dend,L5PCtemplate[0].dend[41](0.357143),exc_stim,0.6
18,139.5068287099358,2.682880006534629e-08,dend,L5PCtemplate[0].dend[66](0.425926),exc_stim,0.6
18,78.04147368776819,2.8288777947710676e-08,dend,L5PCtemplate[0].dend[29](0.9),exc_stim,0.6
19,103.47709423193744,2.0696908479094154e-08,dend,L5PCtemplate[0].dend[58](0.18),exc_stim,0.6
19,66.91099239677285,3.200295230711199e-08,dend,L5PCtemplate[0].dend[10](0.166667),exc_stim,0.6
19,104.73881151906967,4.7003881168549194e-08,dend,L5PCtemplate[0].dend[44](0.617647),exc_stim,0.6
19,80.70919752179721,1.2876790767230798e-07,dend,L5PCtemplate[0].dend[5](0.115385),exc_stim,0.6
20,84.94720786474241,4.021336505124606e-08,dend,L5PCtemplate[0].dend[39](0.763158),exc_stim,0.6
20,64.3962871077284,4.25473178106159e-08,dend,L5PCtemplate[0].dend[44](0.147059),exc_stim,0.6
20,119.01788162268603,3.39495328935422e-08,dend,L5PCtemplate[0].dend[27](0.423077),exc_stim,0.6
20,131.68525101284558,1e-08,dend,L5PCtemplate[0].dend[2](0.532258),exc_stim,0.6
20,95.56640291533773,3.507422766899397e-08,dend,L5PCtemplate[0].dend[5](0.192308),exc_stim,0.6
20,72.81116624233073,3.720519733547853e-08,dend,L5PCtemplate[0].dend[6](0.277778),exc_stim,0.6
20,63.197679083281514,1.9063916205047495e-07,dend,L5PCtemplate[0].dend[2](0.0806452),exc_stim,0.6
20,87.55772336935625,3.133383367468383e-08,dend,L5PCtemplate[0].dend[30](0.3),exc_stim,0.6
21,67.87441864860507,4.3839386763978445e-08,dend,L5PCtemplate[0].dend[6](0.240741),exc_stim,0.6
21,117.52925257056536,3.487926154663096e-08,dend,L5PCtemplate[0].dend[28](0.157143),exc_stim,0.6
21,98.48201047223684,1.61327153324397e-08,dend,L5PCtemplate[0].dend[58](0.14),exc_stim,0.6
21,92.1013583213023,7.76770636465521e-08,dend,L5PCtemplate[0].dend[33](0.147059),exc_stim,0.6
21,59.35347155631073,5.9547453631086655e-08,dend,L5PCtemplate[0].dend[44](0.0882353),exc_stim,0.6
21,73.78483825144616,6.115177811433528e-08,dend,L5PCtemplate[0].dend[26](0.5),exc_stim,0.6
21,109.78162707048733,1.9243137445824515e-08,dend,L5PCtemplate[0].dend[44](0.676471),exc_stim,0.6
22,103.81154317078239,9.269627551316094e-08,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,0.6
22,132.1164584016623,1.3767388384707996e-08,dend,L5PCtemplate[0].dend[41](0.642857),exc_stim,0.6
22,93.48692671253623,5.32250811729495e-08,dend,L5PCtemplate[0].dend[58](0.1),exc_stim,0.6
22,54.310656004893076,1.583646968735973e-07,dend,L5PCtemplate[0].dend[44](0.0294118),exc_stim,0.6
22,77.74791383605638,1.821011343261997e-08,dend,L5PCtemplate[0].dend[6](0.314815),exc_stim,0.6
22,109.78162707048733,2.4299097757525592e-08,dend,L5PCtemplate[0].dend[44](0.676471),exc_stim,0.6
22,52.44181018758228,3.8215950399660426e-08,dend,L5PCtemplate[0].dend[8](0.833333),exc_stim,0.6
23,132.1164584016623,2.5359546532283036e-08,dend,L5PCtemplate[0].dend[41](0.642857),exc_stim,0.6
23,51.94140259905891,1.244249079284444e-08,dend,L5PCtemplate[0].dend[60](0.147059),exc_stim,0.6
23,88.49184295283564,3.7416595996479586e-08,dend,L5PCtemplate[0].dend[58](0.06),exc_stim,0.6
23,92.1013583213023,1.7342822064246772e-08,dend,L5PCtemplate[0].dend[33](0.147059),exc_stim,0.6
24,94.08965994419681,4.9279843523161696e-08,dend,L5PCtemplate[0].dend[54](0.309524),exc_stim,0.6
24,100.51880471318457,1.9112259112063368e-08,dend,L5PCtemplate[0].dend[5](0.217949),exc_stim,0.6
24,97.90645949146177,1.0245017369236963e-07,dend,L5PCtemplate[0].dend[27](0.115385),exc_stim,0.6
25,50.49431150301488,2.0966370327136958e-08,dend,L5PCtemplate[0].dend[53](0.5),exc_stim,0.6
25,139.35846725510103,2.8688841419395726e-08,dend,L5PCtemplate[0].dend[40](0.342105),exc_stim,0.6
25,61.5056962026473,6.209390621854369e-08,dend,L5PCtemplate[0].dend[60](0.264706),exc_stim,0.6
25,121.90131216576502,1.5464784976644596e-08,dend,L5PCtemplate[0].dend[2](0.467742),exc_stim,0.6
26,124.20396392647102,4.16856412809052e-08,dend,L5PCtemplate[0].dend[66](0.314815),exc_stim,0.6
26,62.22085716423089,8.685931822657168e-08,dend,L5PCtemplate[0].dend[10](0.1),exc_stim,0.6
26,72.81116624233073,1.1970945718255042e-08,dend,L5PCtemplate[0].dend[6](0.277778),exc_stim,0.6
26,103.47709423193744,4.048927150212542e-08,dend,L5PCtemplate[0].dend[58](0.18),exc_stim,0.6
26,106.24502343125944,4.2614848142122e-08,dend,L5PCtemplate[0].dend[33](0.323529),exc_stim,0.6
26,66.58089588236226,6.077005831748308e-08,dend,L5PCtemplate[0].dend[56](0.0454545),exc_stim,0.6
27,88.49727943171989,1.5400916844375067e-08,dend,L5PCtemplate[0].dend[66](0.0555556),exc_stim,0.6
27,100.51880471318457,1.4550814846835002e-08,dend,L5PCtemplate[0].dend[5](0.217949),exc_stim,0.6
27,114.82444262190499,5.092684848320278e-08,dend,L5PCtemplate[0].dend[44](0.735294),exc_stim,0.6
28,63.15924307395112,4.370359028118752e-08,dend,L5PCtemplate[0].dend[9](0.5),exc_stim,0.6
28,102.50766545512208,4.2343631185848316e-08,dend,L5PCtemplate[0].dend[28](0.0714286),exc_stim,0.6
28,88.49184295283564,4.5198464353530794e-08,dend,L5PCtemplate[0].dend[58](0.06),exc_stim,0.6
28,106.24502343125944,2.24908883910307e-08,dend,L5PCtemplate[0].dend[33](0.323529),exc_stim,0.6
28,90.61400111749089,4.182173860206251e-08,dend,L5PCtemplate[0].dend[5](0.166667),exc_stim,0.6
28,129.30491885429262,4.3587488406937744e-08,dend,L5PCtemplate[0].dend[66](0.351852),exc_stim,0.6
28,64.40049143634914,2.197201819138577e-08,dend,L5PCtemplate[0].dend[29](0.3),exc_stim,0.6
28,103.18431502426786,1.2699311122947256e-07,dend,L5PCtemplate[0].dend[27](0.192308),exc_stim,0.6
29,54.697621866391465,4.9287902519000995e-08,dend,L5PCtemplate[0].dend[53](0.7),exc_stim,0.6
29,98.48201047223684,1.5886425150898593e-08,dend,L5PCtemplate[0].dend[58](0.14),exc_stim,0.6
29,139.35846725510103,5.580815780949741e-08,dend,L5PCtemplate[0].dend[40](0.342105),exc_stim,0.6
29,54.77492225541289,1.840748794273197e-08,dend,L5PCtemplate[0].dend[25](0.9),exc_stim,0.6
29,106.24502343125944,6.09878664444516e-08,dend,L5PCtemplate[0].dend[33](0.323529),exc_stim,0.6
29,75.75679572395036,7.851461245773713e-08,dend,L5PCtemplate[0].dend[5](0.0897436),exc_stim,0.6
29,108.91503119984792,2.0439509764955063e-08,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.6
30,96.8159133579547,6.875467943475792e-08,dend,L5PCtemplate[0].dend[33](0.205882),exc_stim,0.6
30,64.3962871077284,4.72837275291308e-08,dend,L5PCtemplate[0].dend[44](0.147059),exc_stim,0.6
30,67.87441864860507,6.245564662828305e-08,dend,L5PCtemplate[0].dend[6](0.240741),exc_stim,0.6
30,65.67557624911743,1.2969997910636172e-07,dend,L5PCtemplate[0].dend[48](0.409091),exc_stim,0.6
31,64.52493085669957,3.022418758685285e-08,dend,L5PCtemplate[0].dend[26](0.214286),exc_stim,0.6
31,85.66159931964405,2.1391421695804136e-08,dend,L5PCtemplate[0].dend[5](0.141026),exc_stim,0.6
31,59.35347155631073,1.9504929220799594e-08,dend,L5PCtemplate[0].dend[44](0.0882353),exc_stim,0.6
31,131.68525101284558,2.050733305684167e-08,dend,L5PCtemplate[0].dend[2](0.532258),exc_stim,0.6
31,66.58089588236226,3.388828168764732e-08,dend,L5PCtemplate[0].dend[56](0.0454545),exc_stim,0.6
31,109.78162707048733,4.5035988911290385e-08,dend,L5PCtemplate[0].dend[44](0.676471),exc_stim,0.6
31,99.17997879538764,4.3104671801922976e-08,dend,L5PCtemplate[0].dend[54](0.357143),exc_stim,0.6
32,108.47217799163805,6.267358757681622e-08,dend,L5PCtemplate[0].dend[58](0.22),exc_stim,0.6
32,126.69388733406447,3.602940647234801e-08,dend,L5PCtemplate[0].dend[41](0.5),exc_stim,0.6
32,64.52493085669957,9.595016338492138e-08,dend,L5PCtemplate[0].dend[26](0.214286),exc_stim,0.6
33,123.36762958838811,2.9830778756181146e-08,dend,L5PCtemplate[0].dend[24](0.5),exc_stim,0.6
33,114.82444262190499,2.2702965152633772e-07,dend,L5PCtemplate[0].dend[44](0.735294),exc_stim,0.6
33,51.54823346715636,5.464834144181802e-08,dend,L5PCtemplate[0].dend[48](0.136364),exc_stim,0.6
33,107.51486116026986,1.9938815335403535e-08,dend,L5PCtemplate[0].dend[28](0.1),exc_stim,0.6
33,79.88772325746913,1.7241835747750955e-08,dend,L5PCtemplate[0].dend[39](0.710526),exc_stim,0.6
34,114.45093534896017,4.95782937419638e-08,dend,L5PCtemplate[0].dend[54](0.5),exc_stim,0.6
34,60.96646198846374,3.0678150800321575e-08,dend,L5PCtemplate[0].dend[48](0.318182),exc_stim,0.6
34,109.78162707048733,5.803122396472415e-08,dend,L5PCtemplate[0].dend[44](0.676471),exc_stim,0.6
34,93.48692671253623,4.926795613221698e-08,dend,L5PCtemplate[0].dend[58](0.1),exc_stim,0.6
34,66.91099239677285,3.398688043439962e-08,dend,L5PCtemplate[0].dend[10](0.166667),exc_stim,0.6
34,98.69918928736307,2.0079818766154747e-08,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.6
34,67.87441864860507,1.2749226602892816e-08,dend,L5PCtemplate[0].dend[6](0.240741),exc_stim,0.6
34,82.67224824799756,2.6361004620703333e-08,dend,L5PCtemplate[0].dend[33](0.0294118),exc_stim,0.6
35,73.78483825144616,6.393105847623447e-08,dend,L5PCtemplate[0].dend[26](0.5),exc_stim,0.6
35,139.35846725510103,4.130850293449912e-08,dend,L5PCtemplate[0].dend[40](0.342105),exc_stim,0.6
36,69.43910265914604,1.5309163554159878e-08,dend,L5PCtemplate[0].dend[44](0.205882),exc_stim,0.6
36,105.47120651103141,4.017518785477988e-08,dend,L5PCtemplate[0].dend[5](0.24359),exc_stim,0.6
36,98.48201047223684,4.64089487489969e-08,dend,L5PCtemplate[0].dend[58](0.14),exc_stim,0.6
37,104.27029764657848,1.9580099152398157e-08,dend,L5PCtemplate[0].dend[54](0.404762),exc_stim,0.6
37,66.2878430044415,3.964720897150164e-08,dend,L5PCtemplate[0].dend[60](0.323529),exc_stim,0.6
37,99.69599596765201,3.7154093243878834e-08,dend,L5PCtemplate[0].dend[44](0.558824),exc_stim,0.6
37,113.74002608987998,1.641719499145145e-08,dend,L5PCtemplate[0].dend[27](0.346154),exc_stim,0.6
37,63.197679083281514,4.554829519323881e-08,dend,L5PCtemplate[0].dend[2](0.0806452),exc_stim,0.6
38,71.0699898062357,5.228981594085135e-08,dend,L5PCtemplate[0].dend[60](0.382353),exc_stim,0.6
38,126.69388733406447,7.458341718302311e-08,dend,L5PCtemplate[0].dend[41](0.5),exc_stim,0.6
39,59.35347155631073,7.31147505144649e-08,dend,L5PCtemplate[0].dend[44](0.0882353),exc_stim,0.6
39,112.52205686541761,1.3995628614568167e-08,dend,L5PCtemplate[0].dend[28](0.128571),exc_stim,0.6
39,84.94720786474241,1.887462247288041e-08,dend,L5PCtemplate[0].dend[39](0.763158),exc_stim,0.6
39,118.58250699126965,5.0688258939260905e-08,dend,L5PCtemplate[0].dend[24](0.166667),exc_stim,0.6
39,104.27029764657848,5.064521877583741e-08,dend,L5PCtemplate[0].dend[54](0.404762),exc_stim,0.6
39,103.81154317078239,5.0688686972821076e-08,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,0.6
39,113.74002608987998,4.9037442225224e-07,dend,L5PCtemplate[0].dend[27](0.346154),exc_stim,0.6
39,68.94748552015548,5.265036744794418e-08,dend,L5PCtemplate[0].dend[29](0.5),exc_stim,0.6
40,118.58250699126965,7.729470769298623e-08,dend,L5PCtemplate[0].dend[24](0.166667),exc_stim,0.6
40,126.69388733406447,6.831782238540782e-08,dend,L5PCtemplate[0].dend[41](0.5),exc_stim,0.6
40,96.8159133579547,5.5612605778088396e-08,dend,L5PCtemplate[0].dend[33](0.205882),exc_stim,0.6
40,124.75373864388767,2.882164503395292e-08,dend,L5PCtemplate[0].dend[40](0.184211),exc_stim,0.6
41,121.27131626646666,5.983302752576683e-08,dend,L5PCtemplate[0].dend[41](0.357143),exc_stim,0.6
41,57.84351723492901,2.1115562730182325e-08,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.6
41,58.90093222976805,3.040081376433647e-08,dend,L5PCtemplate[0].dend[53](0.9),exc_stim,0.6
41,108.47217799163805,2.5673789824303693e-08,dend,L5PCtemplate[0].dend[58](0.22),exc_stim,0.6
42,54.697621866391465,3.775678931666421e-08,dend,L5PCtemplate[0].dend[53](0.7),exc_stim,0.6
42,108.91503119984792,1.7231990852136086e-07,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.6
43,123.36762958838811,1.0032633498211166e-08,dend,L5PCtemplate[0].dend[24](0.5),exc_stim,0.6
43,57.84351723492901,5.694689237465466e-08,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.6
43,70.38469050977113,1.1928429439048767e-08,dend,L5PCtemplate[0].dend[48](0.5),exc_stim,0.6
43,54.32575188681271,2.5909340123058495e-08,dend,L5PCtemplate[0].dend[45](0.0172414),exc_stim,0.6
43,59.85349735254279,7.488319302401678e-08,dend,L5PCtemplate[0].dend[29](0.1),exc_stim,0.6
43,129.30491885429262,3.730778965326354e-08,dend,L5PCtemplate[0].dend[66](0.351852),exc_stim,0.6
43,121.90131216576502,1.716168901331562e-08,dend,L5PCtemplate[0].dend[2](0.467742),exc_stim,0.6
44,70.38469050977113,2.1957795633206042e-08,dend,L5PCtemplate[0].dend[48](0.5),exc_stim,0.6
44,132.1164584016623,5.668949822118847e-08,dend,L5PCtemplate[0].dend[41](0.642857),exc_stim,0.6
44,136.57722043638591,2.173405007610155e-08,dend,L5PCtemplate[0].dend[2](0.564516),exc_stim,0.6
44,59.89497715932626,4.1374979720823e-08,dend,L5PCtemplate[0].dend[26](0.0714286),exc_stim,0.6
44,119.01788162268603,3.683621517791824e-08,dend,L5PCtemplate[0].dend[27](0.423077),exc_stim,0.6
45,79.88772325746913,2.2929802672723556e-08,dend,L5PCtemplate[0].dend[39](0.710526),exc_stim,0.6
45,58.305709659741225,1.5343468097162205e-07,dend,L5PCtemplate[0].dend[2](0.0483871),exc_stim,0.6
45,54.310656004893076,5.495582123859784e-08,dend,L5PCtemplate[0].dend[44](0.0294118),exc_stim,0.6
45,65.67557624911743,1e-08,dend,L5PCtemplate[0].dend[48](0.409091),exc_stim,0.6
46,59.89497715932626,4.053942111726264e-08,dend,L5PCtemplate[0].dend[26](0.0714286),exc_stim,0.6
46,94.08965994419681,2.2771537828358867e-08,dend,L5PCtemplate[0].dend[54](0.309524),exc_stim,0.6
46,58.305709659741225,6.375891180490526e-08,dend,L5PCtemplate[0].dend[2](0.0483871),exc_stim,0.6
46,100.1256616865622,2.0834667746843333e-08,dend,L5PCtemplate[0].dend[39](0.921053),exc_stim,0.6
46,129.30491885429262,3.303208795195623e-08,dend,L5PCtemplate[0].dend[66](0.351852),exc_stim,0.6
47,103.47709423193744,5.034312923956559e-08,dend,L5PCtemplate[0].dend[58](0.18),exc_stim,0.6
47,123.36762958838811,6.433907847652464e-08,dend,L5PCtemplate[0].dend[24](0.5),exc_stim,0.6
48,58.305709659741225,1.5789580000767742e-08,dend,L5PCtemplate[0].dend[2](0.0483871),exc_stim,0.6
48,109.78162707048733,2.8447202572068753e-08,dend,L5PCtemplate[0].dend[44](0.676471),exc_stim,0.6
48,75.75679572395036,2.5856306243605377e-08,dend,L5PCtemplate[0].dend[5](0.0897436),exc_stim,0.6
48,107.51486116026986,2.290286315902377e-08,dend,L5PCtemplate[0].dend[28](0.1),exc_stim,0.6
49,63.197679083281514,1.1861937326147388e-07,dend,L5PCtemplate[0].dend[2](0.0806452),exc_stim,0.6
49,82.67224824799756,4.70336410629376e-08,dend,L5PCtemplate[0].dend[33](0.0294118),exc_stim,0.6
49,104.73881151906967,1.515231876527617e-08,dend,L5PCtemplate[0].dend[44](0.617647),exc_stim,0.6
49,66.93004273998733,6.665948295223668e-08,dend,L5PCtemplate[0].dend[57](0.166667),exc_stim,0.6
